Order_ID,Product,Quantity_MT,Unit_Price_USD,Buyer_Country,Quality_Grade,Order_Status,Order_Date,Shipment_Date,Total_Value_USD
45745,Soya Beans,164.67,644.2,Netherlands,A,Completed,2024-07-21,2024-08-17,106080.41
45746,Soya Beans,101.32,1610.68,China,B,Completed,2022-08-12,2022-09-25,163194.1
45747,Cassia Tora,32.97,1196.74,Vietnam,A,Completed,2024-08-22,2024-09-08,39456.52
45748,Cassia Tora,185.62,1751.22,Turkey,A,Cancelled,2021-04-02,,325061.46
45749,Sesame Seed,25.28,2259.49,Vietnam,B,Completed,2022-04-03,2022-04-29,57119.91
45750,Hibiscus,14.6,1370.58,China,C,Completed,2024-07-17,2024-08-22,20010.47
45751,Sesame Seed,54.24,585.35,China,A,Completed,2023-12-12,2023-12-28,31749.38
45752,Hibiscus,131.32,661.31,China,A,Completed,2024-02-19,2024-03-06,86843.23
45753,Soya Beans,23.27,1641.97,Vietnam,A,Completed,2023-12-10,2023-12-19,38208.64
45754,Sesame Seed,193.55,684.13,Turkey,A,Cancelled,2025-02-07,,132413.36
45755,Sesame Seed,107.48,845.77,UAE,A,Cancelled,2025-02-24,,90903.36
45756,Cassia Tora,115.17,1676.25,UAE,B,Completed,2024-11-04,2024-11-28,193053.71
45757,Cassia Tora,190.13,371.39,UAE,A,Completed,2022-01-22,2022-02-16,70612.38
45758,Soya Beans,94.07,2146.47,Netherlands,B,Completed,2024-08-05,2024-09-12,201918.43
45759,Hibiscus,139.52,2346.02,India,A,Cancelled,2025-01-17,,327316.71
45760,Hibiscus,8.18,1629.79,UAE,A,Completed,2022-01-06,2022-02-10,13331.68
45761,Soya Beans,8.34,1916.68,UAE,B,Completed,2021-07-03,2021-07-06,15985.11
45762,Hibiscus,148.86,1040.24,India,B,Completed,2023-02-11,2023-03-27,154850.13
45763,Cassia Tora,187.55,1834.21,India,A,Completed,2021-07-24,2021-08-18,344006.09
45764,Soya Beans,144.93,921.41,China,A,Pending,2023-08-12,,133539.95
45765,Cassia Tora,31.75,741.62,China,C,Pending,2021-06-21,,23546.44
45766,Soya Beans,165.68,2378.48,UAE,B,Cancelled,2023-04-05,,394066.57
45767,Soya Beans,118.77,2206.13,India,A,Completed,2021-08-10,2021-08-13,262022.06
45768,Hibiscus,14.01,1724.58,China,B,Completed,2024-04-06,2024-04-30,24161.37
45769,Sesame Seed,77.91,840.92,Turkey,B,Completed,2024-06-21,2024-06-30,65516.08
45770,Soya Beans,155.12,1958.88,Turkey,A,Pending,2024-05-26,,303861.47
45771,Hibiscus,42.06,2331.57,Netherlands,B,Completed,2023-12-16,2024-01-05,98065.83
45772,Soya Beans,164.83,1530.45,Vietnam,A,Completed,2025-05-18,2025-05-23,252264.07
45773,Hibiscus,115.34,2342.79,Vietnam,A,Pending,2022-09-07,,270217.4
45774,Soya Beans,90.68,1685.05,Vietnam,B,Completed,2021-06-16,2021-07-01,152800.33
45775,Hibiscus,1.47,2333.44,UAE,A,Completed,2025-03-23,2025-04-23,3430.16
45776,Soya Beans,52.66,1288.31,China,B,Completed,2021-05-22,2021-06-19,67842.4
45777,Soya Beans,163.95,1497.62,India,A,Completed,2021-05-05,2021-05-13,245534.8
45778,Soya Beans,22.26,2470.27,China,B,Completed,2021-03-31,2021-04-05,54988.21
45779,Hibiscus,102.27,1668.97,UAE,B,Completed,2021-11-07,2021-12-11,170685.56
45780,Sesame Seed,7.17,1397.63,India,B,Completed,2024-10-26,2024-12-01,10021.01
45781,Soya Beans,52.64,369.48,Vietnam,B,Completed,2023-08-10,2023-08-27,19449.43
45782,Hibiscus,33.87,1237.75,UAE,A,Completed,2021-08-04,2021-09-12,41922.59
45783,Cassia Tora,83.97,359.7,UAE,A,Pending,2025-01-04,,30204.01
45784,Hibiscus,119.5,541.31,India,A,Completed,2024-04-24,2024-05-25,64686.54
45785,Hibiscus,88.32,957.46,China,B,Cancelled,2023-06-02,,84562.87
45786,Sesame Seed,164.34,687.88,Vietnam,A,Completed,2024-03-22,2024-04-02,113046.2
45787,Cassia Tora,34.8,1200.98,Netherlands,A,Completed,2023-01-31,2023-03-16,41794.1
45788,Cassia Tora,124.27,1728.4,India,C,Cancelled,2021-04-06,,214788.27
45789,Sesame Seed,171.95,959.38,Turkey,A,Cancelled,2022-12-11,,164965.39
45790,Sesame Seed,120.48,1381.08,Vietnam,B,Cancelled,2024-09-21,,166392.52
45791,Soya Beans,90.52,2191.0,India,A,Completed,2025-03-19,2025-04-27,198329.32
45792,Soya Beans,147.6,2232.81,Vietnam,A,Completed,2021-05-29,2021-07-06,329562.76
45793,Hibiscus,19.32,1799.18,India,A,Pending,2023-07-17,,34760.16
45794,Hibiscus,193.13,1788.53,Turkey,B,Completed,2025-04-05,2025-04-24,345418.8
45795,Soya Beans,68.35,1454.24,UAE,B,Completed,2022-12-16,2023-01-27,99397.3
45796,Cassia Tora,40.89,2042.28,Vietnam,A,Completed,2023-06-02,2023-07-06,83508.83
45797,Hibiscus,191.85,915.38,Netherlands,A,Completed,2024-11-26,2024-12-19,175615.65
45798,Hibiscus,2.01,2425.76,Turkey,B,Completed,2024-09-16,2024-10-28,4875.78
45799,Sesame Seed,157.76,836.06,Turkey,A,Completed,2024-06-04,2024-07-15,131896.83
45800,Soya Beans,84.45,2029.35,India,A,Completed,2021-12-24,2021-12-28,171378.61
45801,Sesame Seed,162.37,2042.59,Netherlands,B,Cancelled,2022-08-11,,331655.34
45802,Hibiscus,171.96,2073.94,Netherlands,B,Cancelled,2021-11-12,,356634.72
45803,Soya Beans,63.69,1602.94,Turkey,B,Completed,2023-06-04,2023-06-13,102091.25
45804,Cassia Tora,177.97,369.7,China,C,Completed,2023-11-26,2023-12-15,65795.51
45805,Cassia Tora,198.0,1786.54,Turkey,B,Completed,2025-03-13,2025-04-12,353734.92
45806,Sesame Seed,189.85,975.15,UAE,A,Pending,2025-02-10,,185132.23
45807,Soya Beans,106.16,2487.0,Netherlands,B,Completed,2024-12-22,2025-01-22,264019.92
45808,Hibiscus,40.82,923.69,Turkey,B,Pending,2022-03-26,,37705.03
45809,Cassia Tora,161.71,1007.9,China,A,Completed,2023-04-25,2023-05-21,162987.51
45810,Cassia Tora,188.38,902.61,Netherlands,B,Completed,2021-03-31,2021-05-11,170033.67
45811,Cassia Tora,192.35,1743.63,UAE,B,Completed,2022-06-25,2022-07-28,335387.23
45812,Hibiscus,174.59,1042.58,India,B,Completed,2021-06-25,2021-07-10,182024.04
45813,Hibiscus,43.74,1883.88,China,B,Pending,2024-12-14,,82400.91
45814,Cassia Tora,129.48,1057.99,Vietnam,A,Completed,2022-10-10,2022-10-21,136988.55
45815,Soya Beans,184.6,2353.67,UAE,B,Completed,2023-06-20,2023-07-27,434487.48
45816,Soya Beans,97.96,870.99,India,A,Completed,2022-11-18,2022-11-25,85322.18
45817,Sesame Seed,163.48,941.64,India,A,Cancelled,2024-04-09,,153939.31
45818,Soya Beans,21.81,1243.99,UAE,A,Completed,2022-01-29,2022-03-11,27131.42
45819,Sesame Seed,154.58,2407.0,India,A,Completed,2024-07-13,2024-08-02,372074.06
45820,Sesame Seed,13.89,573.99,China,C,Pending,2022-05-19,,7972.72
45821,Cassia Tora,110.81,1383.99,India,A,Completed,2024-03-03,2024-03-15,153359.93
45822,Sesame Seed,86.23,1353.36,India,A,Completed,2023-08-14,2023-08-31,116700.23
45823,Soya Beans,37.5,1924.48,UAE,A,Completed,2023-11-16,2023-11-22,72168.0
45824,Soya Beans,87.97,1032.32,Netherlands,A,Cancelled,2024-07-24,,90813.19
45825,Soya Beans,144.23,1023.2,UAE,C,Completed,2021-04-10,2021-05-24,147576.14
45826,Cassia Tora,152.53,1334.78,Vietnam,C,Completed,2025-01-05,2025-02-04,203593.99
45827,Sesame Seed,184.43,1412.63,Turkey,A,Completed,2022-03-01,2022-03-13,260531.35
45828,Hibiscus,139.79,783.36,UAE,B,Completed,2023-11-20,2023-12-20,109505.89
45829,Sesame Seed,199.27,1611.43,UAE,A,Completed,2023-06-25,2023-07-09,321109.66
45830,Sesame Seed,57.96,488.88,India,C,Completed,2022-05-11,2022-06-15,28335.48
45831,Cassia Tora,31.77,1357.63,UAE,A,Completed,2022-10-13,2022-11-25,43131.91
45832,Sesame Seed,20.38,1086.7,UAE,A,Completed,2023-09-25,2023-10-28,22146.95
45833,Soya Beans,117.33,2125.97,Turkey,A,Completed,2024-04-29,2024-05-18,249440.06
45834,Sesame Seed,69.93,835.71,Vietnam,B,Completed,2024-04-25,2024-05-14,58441.2
45835,Cassia Tora,41.45,1979.15,Netherlands,A,Completed,2021-05-20,2021-06-17,82035.77
45836,Sesame Seed,43.37,1347.24,India,A,Cancelled,2021-11-16,,58429.8
45837,Cassia Tora,70.04,2279.31,India,B,Cancelled,2022-01-04,,159642.87
45838,Cassia Tora,137.55,1293.41,China,A,Completed,2021-10-24,2021-11-13,177908.55
45839,Cassia Tora,120.69,1930.88,China,C,Pending,2024-05-08,,233037.91
45840,Sesame Seed,158.72,404.48,Netherlands,A,Completed,2023-03-07,2023-04-11,64199.07
45841,Hibiscus,64.29,1901.21,India,C,Cancelled,2024-11-03,,122228.79
45842,Cassia Tora,143.13,1929.72,India,B,Completed,2024-01-09,2024-01-16,276200.82
45843,Cassia Tora,174.11,701.59,China,B,Completed,2025-01-10,2025-02-18,122153.83
45844,Soya Beans,167.84,1022.46,India,B,Completed,2022-05-16,2022-05-25,171609.69
45845,Cassia Tora,132.15,1391.28,Turkey,C,Cancelled,2021-09-16,,183857.65
45846,Sesame Seed,170.05,2217.56,Turkey,A,Cancelled,2025-04-17,,377096.08
45847,Sesame Seed,18.57,908.2,Turkey,A,Pending,2024-02-19,,16865.27
45848,Hibiscus,95.96,1538.62,UAE,C,Completed,2023-12-15,2023-12-30,147645.98
45849,Soya Beans,56.86,1005.91,UAE,C,Completed,2025-02-25,2025-03-28,57196.04
45850,Cassia Tora,98.33,905.7,Turkey,A,Completed,2021-01-18,2021-02-15,89057.48
45851,Sesame Seed,26.2,1887.61,Vietnam,A,Completed,2024-08-25,2024-08-29,49455.38
45852,Soya Beans,23.02,1316.79,India,A,Completed,2021-04-20,2021-04-27,30312.51
45853,Sesame Seed,22.91,1332.46,Turkey,A,Completed,2021-11-27,2021-12-20,30526.66
45854,Cassia Tora,19.26,1492.45,India,A,Completed,2025-05-16,2025-06-24,28744.59
45855,Sesame Seed,98.03,1950.3,Vietnam,A,Completed,2023-08-04,2023-08-16,191187.91
45856,Soya Beans,24.77,1435.8,Netherlands,B,Completed,2024-07-11,2024-08-18,35564.77
45857,Hibiscus,168.02,754.6,Vietnam,A,Completed,2021-09-25,2021-10-30,126787.89
45858,Cassia Tora,58.08,1901.73,Netherlands,A,Pending,2022-03-11,,110452.48
45859,Sesame Seed,191.65,2388.11,Vietnam,C,Completed,2022-03-26,2022-03-30,457681.28
45860,Soya Beans,113.88,1662.46,China,C,Pending,2021-10-24,,189320.94
45861,Sesame Seed,127.03,2387.96,Vietnam,A,Pending,2024-03-06,,303342.56
45862,Sesame Seed,124.91,1396.01,Vietnam,B,Completed,2022-12-20,2023-01-13,174375.61
45863,Hibiscus,67.33,1013.43,Turkey,B,Completed,2023-10-18,2023-11-23,68234.24
45864,Hibiscus,174.06,404.06,Vietnam,B,Completed,2024-11-21,2024-12-11,70330.68
45865,Cassia Tora,198.52,2169.46,Netherlands,B,Completed,2021-07-03,2021-07-13,430681.2
45866,Cassia Tora,33.17,722.26,India,A,Cancelled,2022-02-16,,23957.36
45867,Cassia Tora,98.93,1110.92,Turkey,C,Completed,2021-11-16,2021-12-26,109903.32
45868,Cassia Tora,101.16,1932.02,China,A,Cancelled,2023-01-11,,195443.14
45869,Soya Beans,156.7,1548.22,UAE,A,Completed,2025-05-19,2025-05-26,242606.07
45870,Cassia Tora,86.66,1537.92,Netherlands,B,Completed,2024-09-11,2024-09-20,133276.15
45871,Cassia Tora,135.79,717.46,Netherlands,B,Completed,2025-05-10,2025-06-18,97423.89
45872,Sesame Seed,72.37,2296.81,UAE,B,Completed,2023-03-16,2023-04-09,166220.14
45873,Sesame Seed,13.33,457.67,China,C,Completed,2022-02-21,2022-03-23,6100.74
45874,Soya Beans,92.48,865.56,Netherlands,A,Completed,2023-06-01,2023-06-24,80046.99
45875,Sesame Seed,151.18,581.03,China,B,Completed,2023-03-02,2023-03-07,87840.12
45876,Sesame Seed,129.84,307.53,India,B,Pending,2021-03-31,,39929.7
45877,Soya Beans,105.73,678.69,Vietnam,A,Pending,2023-01-29,,71757.89
45878,Hibiscus,182.79,1060.47,UAE,B,Completed,2025-01-04,2025-01-21,193843.31
45879,Sesame Seed,96.88,586.84,Vietnam,C,Completed,2024-01-04,2024-02-05,56853.06
45880,Hibiscus,73.14,1028.25,UAE,C,Completed,2022-07-28,2022-08-26,75206.2
45881,Hibiscus,79.85,2035.88,UAE,A,Completed,2024-07-14,2024-07-17,162565.02
45882,Hibiscus,145.02,733.37,Turkey,A,Completed,2023-08-21,2023-08-25,106353.32
45883,Soya Beans,66.46,368.77,Netherlands,A,Pending,2023-07-25,,24508.45
45884,Cassia Tora,128.4,2208.82,India,A,Completed,2024-08-28,2024-09-30,283612.49
45885,Soya Beans,77.77,916.14,Netherlands,A,Cancelled,2025-02-15,,71248.21
45886,Soya Beans,115.57,536.73,Turkey,A,Cancelled,2023-11-18,,62029.89
45887,Cassia Tora,46.7,1239.42,India,B,Completed,2024-09-27,2024-10-07,57880.91
45888,Hibiscus,40.56,915.98,Turkey,A,Completed,2022-03-02,2022-03-07,37152.15
45889,Cassia Tora,108.54,1521.37,UAE,A,Completed,2023-06-02,2023-06-10,165129.5
45890,Hibiscus,54.36,2356.47,India,B,Completed,2023-02-25,2023-03-27,128097.71
45891,Cassia Tora,20.53,682.95,Netherlands,A,Cancelled,2022-06-19,,14020.96
45892,Hibiscus,53.55,2351.91,Netherlands,B,Pending,2024-12-04,,125944.78
45893,Sesame Seed,79.62,2060.16,UAE,A,Pending,2021-10-12,,164029.94
45894,Hibiscus,64.44,1704.09,Netherlands,A,Completed,2022-09-14,2022-10-04,109811.56
45895,Cassia Tora,121.98,1437.04,India,A,Completed,2024-02-04,2024-03-07,175290.14
45896,Sesame Seed,72.15,1515.24,Netherlands,C,Pending,2022-05-19,,109324.57
45897,Hibiscus,39.14,961.89,China,A,Completed,2021-02-15,2021-03-16,37648.37
45898,Sesame Seed,182.15,1551.27,Turkey,A,Completed,2025-01-10,2025-02-09,282563.83
45899,Sesame Seed,116.1,1377.26,India,C,Completed,2024-03-13,2024-04-01,159899.89
45900,Soya Beans,46.43,1292.59,China,A,Completed,2022-06-21,2022-07-10,60014.95
45901,Cassia Tora,66.98,439.39,China,B,Cancelled,2021-03-03,,29430.34
45902,Soya Beans,114.38,1657.71,Vietnam,A,Cancelled,2024-01-11,,189608.87
45903,Cassia Tora,26.69,645.19,Vietnam,B,Completed,2021-12-02,2021-12-14,17220.12
45904,Hibiscus,77.46,1322.78,China,A,Completed,2021-07-30,2021-08-27,102462.54
45905,Soya Beans,38.08,937.16,China,A,Completed,2022-02-04,2022-03-09,35687.05
45906,Sesame Seed,73.54,2278.51,India,B,Completed,2022-12-10,2023-01-02,167561.63
45907,Soya Beans,87.71,1771.69,India,A,Completed,2021-12-13,2022-01-02,155394.93
45908,Soya Beans,110.43,905.33,China,C,Completed,2024-05-06,2024-05-29,99975.59
45909,Sesame Seed,5.52,2333.3,Netherlands,A,Completed,2022-01-12,2022-02-17,12879.82
45910,Cassia Tora,138.89,1535.83,Netherlands,A,Pending,2024-03-31,,213311.43
45911,Hibiscus,182.46,1232.27,Netherlands,A,Completed,2024-05-16,2024-05-23,224839.98
45912,Hibiscus,61.1,700.64,Vietnam,A,Completed,2023-04-01,2023-04-30,42809.1
45913,Sesame Seed,21.66,1018.03,China,A,Completed,2023-07-08,2023-08-11,22050.53
45914,Cassia Tora,180.51,391.36,China,C,Completed,2024-12-21,2025-01-17,70644.39
45915,Cassia Tora,85.9,1263.43,Turkey,A,Pending,2021-02-13,,108528.64
45916,Soya Beans,137.89,745.11,China,A,Cancelled,2023-03-11,,102743.22
45917,Hibiscus,123.15,974.27,Turkey,A,Completed,2025-02-23,2025-04-01,119981.35
45918,Cassia Tora,171.18,2202.35,India,B,Completed,2024-07-26,2024-08-07,376998.27
45919,Sesame Seed,98.0,1043.84,China,B,Completed,2023-02-26,2023-03-28,102296.32
45920,Hibiscus,140.71,2082.49,China,C,Completed,2023-01-03,2023-01-07,293027.17
45921,Sesame Seed,10.33,2213.36,China,A,Pending,2023-08-26,,22864.01
45922,Cassia Tora,2.97,1231.06,UAE,B,Pending,2024-03-15,,3656.25
45923,Soya Beans,155.79,2435.49,UAE,A,Cancelled,2023-12-29,,379424.99
45924,Hibiscus,154.16,1200.27,India,A,Completed,2022-10-14,2022-11-27,185033.62
45925,Cassia Tora,31.37,2091.44,Vietnam,A,Completed,2022-06-06,2022-07-13,65608.47
45926,Cassia Tora,123.84,2395.78,India,A,Completed,2021-04-21,2021-05-07,296693.4
45927,Sesame Seed,67.57,319.56,India,B,Completed,2025-04-22,2025-06-04,21592.67
45928,Hibiscus,40.06,1082.12,UAE,B,Completed,2022-08-31,2022-10-08,43349.73
45929,Cassia Tora,187.7,1992.93,India,A,Completed,2023-12-15,2024-01-20,374072.96
45930,Soya Beans,186.86,2125.6,Turkey,C,Pending,2024-05-31,,397189.62
45931,Hibiscus,135.36,2175.78,UAE,A,Completed,2023-06-15,2023-06-18,294513.58
45932,Sesame Seed,198.89,1974.0,China,B,Completed,2025-05-18,2025-05-28,392608.86
45933,Soya Beans,36.21,1020.78,Vietnam,B,Pending,2022-06-08,,36962.44
45934,Cassia Tora,165.81,2066.92,India,A,Pending,2021-05-26,,342716.01
45935,Cassia Tora,112.65,1544.39,Vietnam,A,Completed,2021-09-21,2021-10-21,173975.53
45936,Cassia Tora,37.13,731.93,India,C,Completed,2025-04-17,2025-05-27,27176.56
45937,Cassia Tora,125.28,740.4,Vietnam,A,Pending,2022-04-13,,92757.31
45938,Sesame Seed,198.43,787.9,Turkey,C,Completed,2025-05-04,2025-05-18,156343.0
45939,Soya Beans,45.23,666.91,Netherlands,C,Pending,2023-05-22,,30164.34
45940,Hibiscus,94.13,961.77,UAE,A,Completed,2023-08-17,2023-09-05,90531.41
45941,Cassia Tora,20.56,1920.34,Turkey,C,Completed,2024-04-25,2024-05-24,39482.19
45942,Soya Beans,53.39,2341.5,Netherlands,A,Pending,2024-09-28,,125012.68
45943,Soya Beans,59.93,836.94,Turkey,C,Pending,2024-01-28,,50157.81
45944,Soya Beans,115.13,1585.11,Vietnam,C,Pending,2022-11-10,,182493.71
45945,Soya Beans,14.28,484.84,Netherlands,A,Completed,2024-08-22,2024-09-19,6923.52
45946,Sesame Seed,176.94,1515.62,China,A,Completed,2024-05-07,2024-05-24,268173.8
45947,Soya Beans,192.03,2065.35,Vietnam,B,Completed,2023-01-28,2023-02-25,396609.16
45948,Sesame Seed,136.36,1708.13,Turkey,B,Completed,2024-03-23,2024-05-06,232920.61
45949,Sesame Seed,134.35,1527.21,Turkey,A,Pending,2023-07-08,,205180.66
45950,Cassia Tora,60.74,1806.6,Vietnam,A,Completed,2024-01-25,2024-02-18,109732.88
45951,Hibiscus,178.68,1065.16,Netherlands,B,Completed,2022-07-29,2022-09-03,190322.79
45952,Hibiscus,164.28,1645.46,India,B,Completed,2022-12-07,2023-01-05,270316.17
45953,Soya Beans,24.54,431.35,UAE,A,Completed,2023-04-14,2023-05-19,10585.33
45954,Soya Beans,143.59,921.17,UAE,B,Cancelled,2024-10-14,,132270.8
45955,Hibiscus,26.01,657.86,UAE,C,Completed,2023-03-25,2023-04-21,17110.94
45956,Hibiscus,48.1,2019.81,India,C,Cancelled,2022-02-03,,97152.86
45957,Sesame Seed,164.33,552.97,India,B,Completed,2024-10-31,2024-11-11,90869.56
45958,Soya Beans,95.8,1853.41,Netherlands,A,Completed,2022-08-25,2022-09-04,177556.68
45959,Hibiscus,91.23,1126.87,India,B,Cancelled,2021-11-24,,102804.35
45960,Hibiscus,51.53,1265.32,Netherlands,A,Completed,2024-07-19,2024-08-16,65201.94
45961,Sesame Seed,123.95,1797.41,Turkey,B,Completed,2024-08-11,2024-09-03,222788.97
45962,Cassia Tora,29.12,2107.42,Netherlands,A,Completed,2022-01-30,2022-02-18,61368.07
45963,Sesame Seed,159.63,1126.59,India,C,Pending,2025-02-04,,179837.56
45964,Hibiscus,107.13,619.39,India,C,Completed,2022-07-02,2022-08-07,66355.25
45965,Soya Beans,169.16,1641.89,China,B,Cancelled,2023-11-08,,277742.11
45966,Cassia Tora,99.38,2379.05,Vietnam,B,Completed,2023-07-08,2023-08-17,236429.99
45967,Sesame Seed,59.38,722.32,UAE,A,Completed,2021-03-18,2021-03-30,42891.36
45968,Cassia Tora,3.38,1355.84,China,A,Completed,2023-12-09,2024-01-02,4582.74
45969,Cassia Tora,82.92,417.59,UAE,A,Completed,2025-03-02,2025-04-05,34626.56
45970,Sesame Seed,189.3,804.46,Netherlands,A,Pending,2024-12-20,,152284.28
45971,Soya Beans,167.41,1571.14,India,A,Pending,2025-04-29,,263024.55
45972,Hibiscus,199.69,1740.82,India,A,Completed,2023-10-15,2023-11-11,347624.35
45973,Hibiscus,32.17,758.7,Vietnam,A,Completed,2021-05-09,2021-06-10,24407.38
45974,Soya Beans,127.89,2260.48,China,A,Completed,2022-06-03,2022-06-06,289092.79
45975,Cassia Tora,27.6,1929.93,Vietnam,A,Completed,2021-10-31,2021-11-05,53266.07
45976,Soya Beans,181.12,1706.88,Netherlands,A,Completed,2024-02-10,2024-03-20,309150.11
45977,Cassia Tora,70.24,645.16,Vietnam,A,Completed,2022-12-26,2023-01-20,45316.04
45978,Sesame Seed,178.82,1255.15,India,A,Pending,2023-07-01,,224445.92
45979,Cassia Tora,41.42,2101.29,Turkey,B,Completed,2023-03-27,2023-05-01,87035.43
45980,Hibiscus,32.7,1738.87,Turkey,B,Completed,2023-09-01,2023-09-25,56861.05
45981,Hibiscus,36.6,306.67,Netherlands,A,Completed,2023-03-30,2023-05-08,11224.12
45982,Cassia Tora,156.18,829.73,Vietnam,A,Pending,2021-12-29,,129587.23
45983,Hibiscus,172.83,1919.81,Vietnam,B,Completed,2023-12-26,2024-01-04,331800.76
45984,Soya Beans,9.03,1162.8,UAE,C,Completed,2023-11-21,2023-11-25,10500.08
45985,Cassia Tora,30.57,1281.9,Vietnam,B,Completed,2024-08-11,2024-09-12,39187.68
45986,Soya Beans,1.65,1246.07,Vietnam,A,Completed,2023-03-20,2023-04-05,2056.02
45987,Hibiscus,13.05,1912.83,Vietnam,B,Completed,2024-09-04,2024-10-14,24962.43
45988,Soya Beans,18.88,1119.27,UAE,A,Completed,2023-11-04,2023-11-24,21131.82
45989,Cassia Tora,59.64,1904.07,India,A,Completed,2022-07-24,2022-08-27,113558.73
45990,Soya Beans,43.38,2303.46,Turkey,B,Completed,2023-08-28,2023-09-05,99924.09
45991,Soya Beans,132.75,607.0,Netherlands,C,Completed,2024-06-19,2024-06-27,80579.25
45992,Hibiscus,199.51,2451.3,India,A,Completed,2021-12-19,2022-01-21,489058.86
45993,Hibiscus,132.52,1042.5,Netherlands,A,Pending,2024-06-25,,138152.1
45994,Cassia Tora,1.12,2381.8,UAE,A,Completed,2022-09-02,2022-10-12,2667.62
45995,Cassia Tora,26.85,1358.87,UAE,A,Completed,2022-04-13,2022-05-06,36485.66
45996,Hibiscus,22.78,1683.61,China,B,Completed,2023-07-13,2023-08-03,38352.64
45997,Sesame Seed,84.1,2036.76,Netherlands,A,Completed,2022-01-23,2022-03-03,171291.52
45998,Hibiscus,56.35,750.98,Netherlands,A,Pending,2023-01-29,,42317.72
45999,Sesame Seed,192.85,1071.09,Netherlands,C,Completed,2022-03-18,2022-04-13,206559.71
46000,Soya Beans,34.72,1007.47,Turkey,B,Pending,2024-09-27,,34979.36
46001,Cassia Tora,133.49,2133.77,Netherlands,C,Completed,2022-05-31,2022-06-08,284836.96
46002,Soya Beans,33.48,362.98,Turkey,A,Cancelled,2023-04-23,,12152.57
46003,Soya Beans,108.94,938.99,Netherlands,A,Completed,2021-02-14,2021-03-09,102293.57
46004,Hibiscus,5.96,1229.64,Netherlands,C,Completed,2024-12-13,2024-12-31,7328.65
46005,Cassia Tora,10.62,337.36,Netherlands,A,Completed,2022-12-24,2023-01-30,3582.76
46006,Sesame Seed,7.3,1052.51,Netherlands,A,Completed,2023-01-26,2023-02-13,7683.32
46007,Hibiscus,32.1,1139.21,Vietnam,A,Completed,2021-07-22,2021-08-14,36568.64
46008,Hibiscus,1.81,590.74,India,A,Completed,2022-06-23,2022-07-22,1069.24
46009,Soya Beans,98.97,2301.82,India,A,Completed,2022-01-21,2022-02-27,227811.13
46010,Sesame Seed,78.18,2177.63,Netherlands,A,Completed,2022-09-22,2022-10-23,170247.11
46011,Hibiscus,13.42,1492.56,India,B,Completed,2023-08-26,2023-10-03,20030.16
46012,Cassia Tora,16.55,2465.55,Turkey,A,Completed,2023-01-08,2023-02-08,40804.85
46013,Sesame Seed,155.14,2141.36,UAE,A,Completed,2021-12-26,2021-12-30,332210.59
46014,Hibiscus,5.89,419.73,UAE,C,Cancelled,2025-01-31,,2472.21
46015,Soya Beans,184.09,624.11,Vietnam,C,Completed,2023-09-10,2023-09-21,114892.41
46016,Hibiscus,74.8,770.17,China,A,Completed,2021-07-24,2021-08-24,57608.72
46017,Sesame Seed,29.59,637.03,Turkey,B,Completed,2024-06-24,2024-07-14,18849.72
46018,Soya Beans,172.32,1636.37,China,A,Completed,2023-09-18,2023-10-27,281979.28
46019,Hibiscus,71.53,1843.63,India,A,Completed,2023-12-09,2024-01-05,131874.85
46020,Sesame Seed,114.64,2282.95,India,A,Pending,2022-01-01,,261717.39
46021,Sesame Seed,99.19,2079.38,Netherlands,B,Completed,2021-09-10,2021-09-23,206253.7
